"mode","season","route_id","route_name","dir_id","day_type_id","day_type_name","stop_name","parent_station","total_ons","total_offs","number_service_days","hour_of_service","average_ons","average_offs","average_flow"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Charles/MGH","place-chmnl","533","454","14","22:00:00","38","32","562"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Charles/MGH","place-chmnl","412","274","14","23:00:00","29","20","360"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","15","533","14","00:00:00","1","38","42"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","6","322","14","01:00:00","0","23","50"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","1","24","14","02:00:00","0","2","3"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","0","0","14","03:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","0","0","14","04:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","0","0","14","05:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","53","392","14","06:00:00","4","28","39"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","62","565","14","07:00:00","4","40","50"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","69","818","14","08:00:00","5","58","57"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","94","1220","14","09:00:00","7","87","79"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","183","2129","14","10:00:00","13","152","128"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","166","2449","14","11:00:00","12","175","134"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","238","3381","14","12:00:00","17","242","193"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","234","3933","14","13:00:00","17","281","234"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","223","4190","14","14:00:00","16","299","260"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","219","4402","14","15:00:00","16","314","287"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","229","4926","14","16:00:00","16","352","329"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","223","4618","14","17:00:00","16","330","323"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","224","4338","14","18:00:00","16","310","310"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","183","3556","14","19:00:00","13","254","239"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","112","2813","14","20:00:00","8","201","185"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","105","2296","14","21:00:00","8","164","152"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","107","1781","14","22:00:00","8","127","146"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Davis","place-davis","44","1058","14","23:00:00","3","76","102"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","403","419","14","00:00:00","29","30","131"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","142","141","14","01:00:00","10","10","37"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","34","22","14","02:00:00","2","2","7"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","0","0","14","03:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","1","0","14","04:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","4","0","14","05:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","1236","1949","14","06:00:00","88","139","505"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","1275","2027","14","07:00:00","91","145","510"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","1596","2589","14","08:00:00","114","185","661"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","2562","3697","14","09:00:00","183","264","1023"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","3148","4425","14","10:00:00","225","316","1256"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","3646","4520","14","11:00:00","260","323","1358"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","4383","4623","14","12:00:00","313","330","1435"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","5409","5309","14","13:00:00","386","379","1700"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","5325","4830","14","14:00:00","380","345","1528"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","5756","5009","14","15:00:00","411","358","1655"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","5426","4259","14","16:00:00","388","304","1451"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","5292","4092","14","17:00:00","378","292","1463"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","4292","3377","14","18:00:00","307","241","1161"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","3788","2626","14","19:00:00","271","188","903"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","2652","1916","14","20:00:00","189","137","672"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","2071","1670","14","21:00:00","148","119","554"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","1674","1519","14","22:00:00","120","108","461"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Downtown Crossing","place-dwnxg","926","924","14","23:00:00","66","66","274"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","172","100","14","00:00:00","12","7","42"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","26","24","14","01:00:00","2","2","6"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1","6","14","02:00:00","0","0","1"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","0","0","14","05:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1547","39","14","06:00:00","110","3","299"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1330","69","14","07:00:00","95","5","252"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1657","128","14","08:00:00","118","9","327"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1952","193","14","09:00:00","139","14","377"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1712","269","14","10:00:00","122","19","340"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1768","288","14","11:00:00","126","21","381"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1689","272","14","12:00:00","121","19","377"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1787","317","14","13:00:00","128","23","399"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","2060","331","14","14:00:00","147","24","420"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1622","283","14","15:00:00","116","20","333"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1371","303","14","16:00:00","98","22","303"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","1121","335","14","17:00:00","80","24","246"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","787","291","14","18:00:00","56","21","185"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","773","275","14","19:00:00","55","20","188"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","542","175","14","20:00:00","39","12","128"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","608","196","14","21:00:00","43","14","140"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","474","295","14","22:00:00","34","21","119"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Fields Corner","place-fldcr","248","149","14","23:00:00","18","11","58"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","168","630","14","00:00:00","12","45","96"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","51","305","14","01:00:00","4","22","81"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2","38","14","02:00:00","0","3","5"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","0","0","14","03:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","0","0","14","04:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","0","1","14","05:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","212","1349","14","06:00:00","15","96","100"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","239","2552","14","07:00:00","17","182","144"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","446","3298","14","08:00:00","32","236","179"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","581","5380","14","09:00:00","41","384","259"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","1028","8177","14","10:00:00","73","584","416"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","1274","8511","14","11:00:00","91","608","456"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2015","10076","14","12:00:00","144","720","604"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2308","10579","14","13:00:00","165","756","717"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2363","10079","14","14:00:00","169","720","742"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2673","11078","14","15:00:00","191","791","866"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2691","9751","14","16:00:00","192","697","890"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2686","8475","14","17:00:00","192","605","967"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","2006","6760","14","18:00:00","143","483","771"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","1449","5490","14","19:00:00","104","392","656"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","1204","4427","14","20:00:00","86","316","531"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","907","3287","14","21:00:00","65","235","410"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","792","2419","14","22:00:00","57","173","353"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","Harvard","place-harsq","414","1391","14","23:00:00","30","99","225"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","101","271","14","00:00:00","7","19","78"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","84","52","14","01:00:00","6","4","25"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2","27","14","02:00:00","0","2","5"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","0","0","14","05:00:00","0","0","0"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","863","371","14","06:00:00","62","26","574"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","818","444","14","07:00:00","58","32","560"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","1332","576","14","08:00:00","95","41","699"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2192","627","14","09:00:00","157","45","1010"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2457","861","14","10:00:00","176","62","1123"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2330","767","14","11:00:00","166","55","1072"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2434","772","14","12:00:00","174","55","1079"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2446","851","14","13:00:00","175","61","1080"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2439","855","14","14:00:00","174","61","1063"
"Heavy Rail","Fall 2025","Red","Red Line","NB","day_type_03","Sunday","JFK/UMass","place-jfk","2211","849","14","15:00:00","158","61","953"
